"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi14g00618","Vitvi14g00618","16 x 28","Tocai_accfreeze_r3","Vitvi14g00618","Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide."
"Vitvi14g00925","Vitvi14g00925","40 x 1","CabFra_freeze_r1","Vitvi14g00925","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi14g00930","Vitvi14g00930","40 x 2","Sangio_freeze_r2","Vitvi14g00930",""
"Vitvi14g00940","Vitvi14g00940","40 x 23","CabFra_warm_r1","Vitvi14g00940",""
"Vitvi14g00974","Vitvi14g00974","22 x 15","Tocai_warm_r1","Vitvi14g00974","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi14g01845","Vitvi14g01845","6 x 6","Sangio_freeze_r3","Vitvi14g01845",""
"Vitvi14g02430","Vitvi14g02430","2 x 1","Sangio_freeze_r3","Vitvi14g02430","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi14g03020","Vitvi14g03020","36 x 27","CabFra_warm_r2","Vitvi14g03020","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi14g01247","Vitvi14g01247","39 x 27","Tocai_warm_r3","Vitvi14g01247","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi14g01960","Vitvi14g01960","23 x 40","Riesl_accfreeze_r1","Vitvi14g01960","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi14g01987","Vitvi14g01987","36 x 38","Chard_warm_r1","Vitvi14g01987",""
"Vitvi15g00938","Vitvi15g00938","40 x 3","Tocai_freeze_r1","Vitvi15g00938","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi15g01161","Vitvi15g01161","3 x 40","Chard_acclim_r2","Vitvi15g01161","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi16g01449","Vitvi16g01449","1 x 28","Tocai_freeze_r3","Vitvi16g01449",""
"Vitvi17g00231","Vitvi17g00231","40 x 21","Tocai_warm_r1","Vitvi17g00231","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi17g00232","Vitvi17g00232","40 x 36","Tocai_warm_r2","Vitvi17g00232","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi17g00309","Vitvi17g00309","6 x 11","Tocai_accfreeze_r2","Vitvi17g00309","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi17g00366","Vitvi17g00366","40 x 5","Chard_warm_r1","Vitvi17g00366","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi17g00598","Vitvi17g00598","12 x 2","Sangio_freeze_r2","Vitvi17g00598","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi17g00822","Vitvi17g00822","37 x 38","Chard_warm_r3","Vitvi17g00822","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi17g00895","Vitvi17g00895","17 x 39","Sangio_accfreeze_r3","Vitvi17g00895","Any process that modulates the frequency, rate or extent of stomatal movement."
"Vitvi18g00725","Vitvi18g00725","4 x 38","Riesl_accfreeze_r3","Vitvi18g00725","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g00843","Vitvi18g00843","18 x 40","Riesl_accfreeze_r2","Vitvi18g00843","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi19g00306","Vitvi19g00306","6 x 1","Sangio_freeze_r2","Vitvi19g00306","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi19g00758","Vitvi19g00758","5 x 4","Sangio_freeze_r1","Vitvi19g00758",""
"Vitvi19g01669","Vitvi19g01669","7 x 6","Sangio_freeze_r1","Vitvi19g01669",""
