new,old
Vitvi09g01855,VIT_09s0018g00660
Vitvi09g01856,VIT_09s0018g00670
Vitvi09g01857,VIT_09s0018g00680
Vitvi09g01859,VIT_09s0018g00710
Vitvi09g01860,VIT_09s0018g00720
Vitvi09g01863,VIT_09s0018g00750
Vitvi09g01866,VIT_09s0018g00790
Vitvi09g01867,VIT_09s0018g00800
Vitvi09g01868,VIT_09s0018g00820
Vitvi09g01870,VIT_09s0018g00870
Vitvi09g01871,VIT_09s0018g00890
Vitvi09g01872,VIT_09s0018g00910
Vitvi09g01873,VIT_09s0018g00940
Vitvi09g01875,VIT_09s0018g00950
Vitvi09g01876,VIT_09s0018g00980
Vitvi09g01877,VIT_09s0018g01030
Vitvi09g01880,VIT_09s0018g01110
Vitvi09g01881,VIT_09s0018g01130
Vitvi09g01882,VIT_09s0018g01150
Vitvi09g01883,VIT_09s0018g01160
Vitvi09g01885,VIT_09s0018g01260
Vitvi09g01886,VIT_09s0018g01320
Vitvi09g01887,VIT_09s0018g01340
Vitvi09g01888,VIT_09s0018g01350
Vitvi09g01889,VIT_09s0018g01360
Vitvi09g01890,VIT_09s0018g01410
Vitvi09g01891,VIT_09s0018g01430
Vitvi09g01892,VIT_09s0018g01440
Vitvi09g01893,VIT_09s0018g01450
Vitvi09g01894,VIT_09s0018g01480
Vitvi09g01895,VIT_09s0018g01490
Vitvi09g01896,VIT_09s0018g01500
Vitvi09g01897,VIT_09s0018g01510
Vitvi09g01900,VIT_09s0018g01540
Vitvi09g01901,VIT_09s0018g01560
Vitvi09g01903,VIT_09s0018g01580
Vitvi09g01904,VIT_09s0018g01690
Vitvi09g01905,VIT_09s0018g01750
Vitvi09g01905,VIT_09s0018g01740
Vitvi09g01909,VIT_09s0018g01830
Vitvi09g01910,VIT_09s0018g01850
Vitvi09g01911,VIT_09s0018g01860
Vitvi09g01912,VIT_09s0018g01910
Vitvi09g01913,VIT_09s0018g01930
Vitvi09g01914,VIT_09s0018g01980
Vitvi09g01915,VIT_09s0018g01990
Vitvi09g01917,VIT_09s0018g02020
Vitvi09g01918,VIT_09s0018g02060
Vitvi09g01921,VIT_09s0018g02070
Vitvi09g01924,VIT_09s0018g02100
Vitvi09g01925,VIT_09s0018g02120
Vitvi09g01926,VIT_09s0018g02140
Vitvi09g01927,VIT_09s0054g00010
Vitvi09g01929,VIT_09s0054g00020
Vitvi09g01930,VIT_09s0054g00030
Vitvi09g01931,VIT_09s0054g00050
Vitvi09g01932,VIT_09s0054g00080
Vitvi09g01933,VIT_09s0054g00090
Vitvi09g01934,VIT_09s0054g00100
Vitvi09g01936,VIT_09s0054g00110
Vitvi09g01937,VIT_09s0054g00120
Vitvi09g01938,VIT_09s0054g00130
Vitvi09g01939,VIT_09s0054g00140
Vitvi09g01940,VIT_09s0054g00150
Vitvi09g01943,VIT_09s0054g00190
Vitvi09g01944,VIT_09s0054g00210
Vitvi09g01947,VIT_09s0054g00220
Vitvi09g01949,VIT_09s0054g00240
Vitvi09g01950,VIT_09s0054g00250
Vitvi09g01951,VIT_09s0054g00260
Vitvi09g01952,VIT_09s0054g00270
Vitvi09g01953,VIT_09s0054g00290
Vitvi09g01954,VIT_09s0054g00300
Vitvi09g01955,VIT_09s0054g00330
Vitvi09g01956,VIT_09s0054g00340
Vitvi09g01957,VIT_09s0054g00350
Vitvi09g01960,VIT_09s0054g00360
Vitvi09g01962,VIT_09s0054g00410
Vitvi09g01963,VIT_09s0054g00460
Vitvi09g01966,VIT_09s0054g00470
Vitvi09g01970,VIT_09s0054g00490
Vitvi09g01971,VIT_09s0054g00500
Vitvi09g01972,VIT_09s0054g00510
Vitvi09g01976,VIT_09s0054g00540
Vitvi09g01977,VIT_09s0054g00550
Vitvi09g01978,VIT_09s0054g00560
Vitvi09g01979,VIT_09s0054g00570
Vitvi09g01980,VIT_09s0054g00590
Vitvi09g01982,VIT_09s0054g00660
Vitvi09g01983,VIT_09s0054g00670
Vitvi09g01984,VIT_09s0054g00740
Vitvi09g01985,VIT_09s0054g00800
Vitvi09g01986,VIT_09s0054g00880
Vitvi09g01987,VIT_09s0054g00960
Vitvi09g01988,VIT_09s0054g00990
Vitvi09g01989,VIT_09s0054g01020
Vitvi09g01991,VIT_09s0054g01050
Vitvi09g01992,VIT_09s0054g01090
Vitvi09g01993,VIT_09s0054g01100
Vitvi09g01995,VIT_09s0054g01140
Vitvi09g01996,VIT_09s0054g01150
Vitvi09g01998,VIT_09s0054g01310
Vitvi09g01999,VIT_09s0054g01320
Vitvi09g02001,VIT_09s0054g01330
Vitvi09g02002,VIT_09s0054g01340
Vitvi09g02003,VIT_09s0054g01360
Vitvi09g02004,VIT_09s0054g01370
Vitvi09g02005,VIT_09s0054g01380
Vitvi09g02006,VIT_09s0054g01390
Vitvi09g02007,VIT_09s0054g01400
Vitvi09g02008,VIT_09s0054g01410
Vitvi09g02009,VIT_09s0054g01450
Vitvi09g02010,VIT_09s0054g01470
Vitvi09g02011,VIT_09s0054g01490
Vitvi09g02012,VIT_09s0054g01520
Vitvi09g02013,VIT_09s0054g01540
Vitvi09g02014,VIT_09s0054g01750
Vitvi09g02015,VIT_09s0054g01800
Vitvi09g02016,VIT_09s0054g01900
Vitvi09g02017,VIT_09s0002g00630
Vitvi09g02050,VIT_00s0606g00010
Vitvi09g02051,VIT_00s0505g00020
Vitvi09g02052,VIT_00s0505g00030
Vitvi09g02053,VIT_00s0505g00040
Vitvi09g02054,VIT_00s0505g00050
Vitvi09g02055,VIT_00s0505g00060
Vitvi09g02059,VIT_00s0629g00020
Vitvi09g02069,VIT_00s0145g00060
Vitvi09g02070,VIT_00s0145g00110
Vitvi09g02072,VIT_00s1261g00010
Vitvi09g02073,VIT_00s1261g00020
Vitvi09g02074,VIT_00s1261g00030
Vitvi09g02075,VIT_00s1526g00010
Vitvi09g02080,VIT_00s2761g00010
Vitvi09g02081,VIT_00s0246g00010
Vitvi09g02082,VIT_00s0246g00020
Vitvi09g02083,VIT_00s0246g00030
Vitvi09g02085,VIT_00s0246g00040
Vitvi09g02087,VIT_00s0246g00050
Vitvi09g02088,VIT_00s0246g00060
Vitvi09g02089,VIT_00s0246g00070
Vitvi09g02090,VIT_00s0246g00080
Vitvi09g02091,VIT_00s0246g00090
Vitvi09g02092,VIT_00s0246g00100
Vitvi09g02093,VIT_00s0246g00110
Vitvi09g02095,VIT_00s0246g00120
Vitvi09g02096,VIT_00s0246g00130
Vitvi09g02097,VIT_00s0246g00140
Vitvi09g02098,VIT_00s0246g00150
Vitvi09g02099,VIT_00s0246g00160
Vitvi09g02100,VIT_00s0246g00170
Vitvi09g02101,VIT_00s0246g00180
Vitvi09g02102,VIT_00s0246g00190
Vitvi09g02103,VIT_00s0246g00200
Vitvi09g02104,VIT_00s0246g00210
Vitvi09g02105,VIT_00s0246g00220
Vitvi09g02106,VIT_00s0246g00230
Vitvi09g02107,VIT_00s0246g00240
Vitvi10g00001,VIT_10s0116g00040
Vitvi10g00002,VIT_10s0116g00080
Vitvi10g00003,VIT_10s0116g00120
Vitvi10g00003,VIT_10s0116g00110
Vitvi10g00005,VIT_10s0116g00150
Vitvi10g00006,VIT_10s0116g00170
Vitvi10g00011,VIT_10s0116g00240
Vitvi10g00012,VIT_10s0116g00280
Vitvi10g00015,VIT_10s0116g00300
Vitvi10g00016,VIT_10s0116g00310
Vitvi10g00017,VIT_10s0116g00340
Vitvi10g00019,VIT_10s0116g00390
Vitvi10g00020,VIT_10s0116g00410
Vitvi10g00022,VIT_10s0116g00420
Vitvi10g00023,VIT_10s0116g00450
Vitvi10g00024,VIT_10s0116g00470
Vitvi10g00025,VIT_10s0116g00510
Vitvi10g00026,VIT_10s0116g00520
Vitvi10g00027,VIT_10s0116g00530
Vitvi10g00028,VIT_10s0116g00540
Vitvi10g00029,VIT_10s0116g00550
Vitvi10g00030,VIT_10s0116g00570
Vitvi10g00031,VIT_10s0116g00590
Vitvi10g00032,VIT_10s0116g00620
Vitvi10g00033,VIT_10s0116g00680
Vitvi10g00034,VIT_10s0116g00710
Vitvi10g00035,VIT_10s0116g00720
Vitvi10g00037,VIT_10s0116g00760
Vitvi10g00038,VIT_10s0116g00770
Vitvi10g00039,VIT_10s0116g00780
Vitvi10g00040,VIT_10s0116g00790
Vitvi10g00041,VIT_10s0116g00800
Vitvi10g00044,VIT_10s0116g00820
Vitvi10g00045,VIT_10s0116g00830
Vitvi10g00046,VIT_10s0116g00850
Vitvi10g00047,VIT_10s0116g00860
Vitvi10g00048,VIT_10s0116g00870
Vitvi10g00049,VIT_10s0116g00900
Vitvi10g00050,VIT_10s0116g00910
Vitvi10g00052,VIT_10s0116g00940
Vitvi10g00053,VIT_10s0116g00960
Vitvi10g00054,VIT_10s0116g00970
Vitvi10g00055,VIT_10s0116g00980
Vitvi10g00056,VIT_10s0116g00990
Vitvi10g00057,VIT_10s0116g01000
Vitvi10g00060,VIT_10s0116g01150
Vitvi10g00061,VIT_10s0116g01160
Vitvi10g00062,VIT_10s0116g01180
Vitvi10g00063,VIT_10s0116g01200
Vitvi10g00064,VIT_10s0116g01210
Vitvi10g00065,VIT_10s0116g01240
Vitvi10g00066,VIT_10s0116g01260
Vitvi10g00069,VIT_10s0116g01280
Vitvi10g00070,VIT_10s0116g01400
Vitvi10g00071,VIT_10s0116g01440
Vitvi10g00072,VIT_10s0116g01450
Vitvi10g00073,VIT_10s0116g01480
Vitvi10g00075,VIT_10s0116g01490
Vitvi10g00076,VIT_10s0116g01500
Vitvi10g00076,VIT_10s0116g01510
Vitvi10g00077,VIT_10s0116g01520
Vitvi10g00077,VIT_10s0116g01530
Vitvi10g00078,VIT_10s0116g01540
Vitvi10g00079,VIT_10s0116g01550
Vitvi10g00080,VIT_10s0116g01560
Vitvi10g00082,VIT_10s0116g01610
Vitvi10g00083,VIT_10s0116g01620
Vitvi10g00084,VIT_10s0116g01630
Vitvi10g00085,VIT_10s0116g01640
Vitvi10g00086,VIT_10s0116g01650
Vitvi10g00087,VIT_10s0116g01660
Vitvi10g00088,VIT_10s0116g01670
Vitvi10g00090,VIT_10s0116g01680
Vitvi10g00091,VIT_10s0116g01690
Vitvi10g00092,VIT_10s0116g01710
Vitvi10g00093,VIT_10s0116g01720
Vitvi10g00094,VIT_10s0116g01730
Vitvi10g00096,VIT_10s0116g01740
Vitvi10g00098,VIT_10s0116g01770
Vitvi10g00100,VIT_10s0116g01780
Vitvi10g00101,VIT_10s0116g01790
Vitvi10g00102,VIT_10s0116g01800
Vitvi10g00104,VIT_10s0116g01810
Vitvi10g00105,VIT_10s0116g01830
Vitvi10g00106,VIT_10s0116g01850
Vitvi10g00107,VIT_10s0116g01860
Vitvi10g00109,VIT_10s0116g01870
Vitvi10g00110,VIT_10s0116g01900
Vitvi10g00111,VIT_10s0116g01920
Vitvi10g00111,VIT_10s0116g01910
Vitvi10g00112,VIT_00s0612g00030
Vitvi10g00113,VIT_00s0612g00010
Vitvi10g00114,VIT_00s2188g00010
Vitvi10g00115,VIT_10s0116g00010
Vitvi10g00116,VIT_10s0116g00020
Vitvi10g00117,VIT_10s0116g00030
Vitvi10g00118,VIT_10s0116g00050
Vitvi10g00119,VIT_10s0116g00100
Vitvi10g00120,VIT_10s0116g00130
Vitvi10g00121,VIT_10s0116g00140
Vitvi10g00122,VIT_10s0116g00160
Vitvi10g00123,VIT_10s0116g00180
Vitvi10g00124,VIT_10s0116g00190
Vitvi10g00125,VIT_10s0116g00210
Vitvi10g00126,VIT_10s0116g00290
Vitvi10g00127,VIT_10s0116g00330
Vitvi10g00128,VIT_10s0116g00350
Vitvi10g00129,VIT_10s0116g00360
Vitvi10g00130,VIT_10s0116g00380
Vitvi10g00131,VIT_00s0704g00040
Vitvi10g00132,VIT_00s0704g00010
Vitvi10g00133,VIT_00s0992g00010
Vitvi10g00134,VIT_00s0992g00020
Vitvi10g00135,VIT_10s0523g00040
Vitvi10g00136,VIT_10s0523g00030
Vitvi10g00138,VIT_10s0523g00020
Vitvi10g00145,VIT_00s0228g00040
Vitvi10g00150,VIT_00s0399g00020
Vitvi10g00153,VIT_00s0399g00030
Vitvi10g00153,VIT_00s0399g00050
Vitvi10g00154,VIT_00s0399g00060
Vitvi10g00156,VIT_00s0515g00010
Vitvi10g00158,VIT_00s0515g00020
Vitvi10g00159,VIT_00s0515g00030
Vitvi10g00160,VIT_00s0515g00040
Vitvi10g00161,VIT_00s0515g00050
Vitvi10g00164,VIT_00s0516g00020
Vitvi10g00165,VIT_00s0516g00030
Vitvi10g00167,VIT_00s1343g00010
Vitvi10g00168,VIT_00s0598g00040
Vitvi10g00169,VIT_00s0598g00030
Vitvi10g00170,VIT_00s0598g00020
Vitvi10g00171,VIT_00s0598g00010
Vitvi10g00174,VIT_00s0187g00380
Vitvi10g00176,VIT_00s0187g00350
Vitvi10g00177,VIT_00s0187g00340
Vitvi10g00178,VIT_00s0187g00330
Vitvi10g00179,VIT_00s0187g00320
Vitvi10g00184,VIT_00s0187g00300
Vitvi10g00185,VIT_00s0187g00290
Vitvi10g00186,VIT_00s0187g00280
Vitvi10g00188,VIT_00s0187g00270
Vitvi10g00189,VIT_00s0187g00260
Vitvi10g00190,VIT_00s0187g00250
Vitvi10g00191,VIT_00s0187g00240
Vitvi10g00193,VIT_00s0187g00220
Vitvi10g00194,VIT_00s0187g00210
Vitvi10g00195,VIT_00s0187g00200
Vitvi10g00196,VIT_00s0187g00190
Vitvi10g00198,VIT_00s0187g00150
Vitvi10g00204,VIT_00s0187g00130
Vitvi10g00206,VIT_00s0187g00070
Vitvi10g00209,VIT_00s0187g00040
Vitvi10g00210,VIT_00s0187g00010
Vitvi10g00212,VIT_00s0780g00010
Vitvi10g00213,VIT_00s0780g00020
Vitvi10g00214,VIT_00s0780g00040
Vitvi10g00215,VIT_00s0194g00010
Vitvi10g00217,VIT_00s0194g00030
Vitvi10g00218,VIT_00s0194g00050
Vitvi10g00218,VIT_00s0194g00040
Vitvi10g00219,VIT_00s0194g00070
Vitvi10g00220,VIT_00s0194g00080
Vitvi10g00221,VIT_00s0194g00090
Vitvi10g00222,VIT_00s0194g00100
Vitvi10g00223,VIT_00s0194g00110
Vitvi10g00224,VIT_00s0194g00120
Vitvi10g00225,VIT_00s0194g00130
Vitvi10g00226,VIT_00s0194g00140
Vitvi10g00226,VIT_00s0194g00150
Vitvi10g00227,VIT_00s0194g00160
Vitvi10g00228,VIT_00s0194g00170
Vitvi10g00229,VIT_00s0194g00180
Vitvi10g00230,VIT_00s0194g00200
Vitvi10g00231,VIT_00s0194g00260
Vitvi10g00232,VIT_00s0194g00270
Vitvi10g00233,VIT_00s0194g00300
Vitvi10g00234,VIT_00s0194g00310
Vitvi10g00235,VIT_00s0194g00340
Vitvi10g00236,VIT_00s0194g00350
Vitvi10g00237,VIT_00s0194g00360
Vitvi10g00239,VIT_00s0259g00040
Vitvi10g00240,VIT_00s0259g00060
Vitvi10g00241,VIT_00s0259g00070
Vitvi10g00243,VIT_00s0259g00080
Vitvi10g00245,VIT_00s0259g00100
Vitvi10g00246,VIT_00s0259g00110
Vitvi10g00247,VIT_00s0259g00120
Vitvi10g00248,VIT_00s0259g00150
Vitvi10g00249,VIT_00s0259g00160
Vitvi10g00251,VIT_00s0259g00180
Vitvi10g00252,VIT_00s0259g00200
Vitvi10g00252,VIT_00s0259g00190
Vitvi10g00254,VIT_00s0259g00210
Vitvi10g00255,VIT_10s0116g00440
Vitvi10g00256,VIT_10s0116g00430
Vitvi10g00258,VIT_10s0116g00400
Vitvi10g00259,VIT_00s0496g00010
Vitvi10g00263,VIT_00s0508g00020
Vitvi10g00264,VIT_00s0508g00040
Vitvi10g00265,VIT_00s0508g00050
Vitvi10g00266,VIT_00s0941g00010
Vitvi10g00267,VIT_00s0941g00020
Vitvi10g00269,VIT_00s0691g00010
Vitvi10g00270,VIT_00s0463g00010
Vitvi10g00271,VIT_00s0463g00020
Vitvi10g00274,VIT_00s0463g00030
Vitvi10g00276,VIT_00s0463g00050
Vitvi10g00277,VIT_00s0592g00010
Vitvi10g00278,VIT_00s0592g00020
Vitvi10g00280,VIT_00s1045g00010
Vitvi10g00281,VIT_00s1045g00020
Vitvi10g00282,VIT_00s2871g00010
Vitvi10g00283,VIT_10s0405g00010
Vitvi10g00284,VIT_10s0405g00020
Vitvi10g00285,VIT_10s0405g00030
Vitvi10g00286,VIT_10s0405g00040
Vitvi10g00288,VIT_10s0405g00050
Vitvi10g00290,VIT_00s1356g00010
Vitvi10g00291,VIT_00s1356g00020
Vitvi10g00292,VIT_00s0568g00010
Vitvi10g00293,VIT_00s0568g00030
Vitvi10g00295,VIT_00s0429g00020
Vitvi10g00297,VIT_00s0429g00030
Vitvi10g00298,VIT_00s0429g00040
Vitvi10g00299,VIT_00s0475g00010
Vitvi10g00301,VIT_00s0475g00030
Vitvi10g00302,VIT_00s0475g00040
Vitvi10g00303,VIT_00s0475g00050
Vitvi10g00304,VIT_00s0455g00020
Vitvi10g00306,VIT_00s0455g00030
Vitvi10g00307,VIT_00s0455g00040
Vitvi10g00308,VIT_00s0455g00050
Vitvi10g00309,VIT_00s0409g00030
Vitvi10g00309,VIT_00s0409g00020
Vitvi10g00309,VIT_00s0409g00010
Vitvi10g00311,VIT_00s0409g00080
Vitvi10g00313,VIT_00s0374g00050
Vitvi10g00316,VIT_00s0374g00030
Vitvi10g00317,VIT_00s0374g00020
Vitvi10g00318,VIT_00s0274g00010
Vitvi10g00319,VIT_00s0274g00040
Vitvi10g00321,VIT_00s0274g00050
Vitvi10g00322,VIT_00s0274g00060
Vitvi10g00323,VIT_00s0274g00070
Vitvi10g00326,VIT_00s0203g00040
Vitvi10g00327,VIT_00s0203g00050
Vitvi10g00328,VIT_00s0203g00060
Vitvi10g00329,VIT_00s0203g00070
Vitvi10g00330,VIT_00s0203g00080
Vitvi10g00334,VIT_00s0203g00090
Vitvi10g00336,VIT_00s0203g00100
Vitvi10g00339,VIT_00s0203g00120
Vitvi10g00339,VIT_00s0203g00110
Vitvi10g00341,VIT_00s0203g00130
Vitvi10g00343,VIT_00s0203g00150
Vitvi10g00343,VIT_00s0203g00140
Vitvi10g00344,VIT_00s0203g00160
Vitvi10g00345,VIT_00s0203g00170
Vitvi10g00349,VIT_00s0203g00180
Vitvi10g00350,VIT_00s0203g00190
Vitvi10g00352,VIT_00s0203g00200
Vitvi10g00353,VIT_00s0203g00210
Vitvi10g00355,VIT_00s0203g00220
Vitvi10g00358,VIT_00s0181g00010
Vitvi10g00359,VIT_00s0181g00020
Vitvi10g00360,VIT_00s0181g00050
Vitvi10g00361,VIT_00s0181g00060
Vitvi10g00363,VIT_00s0181g00100
Vitvi10g00365,VIT_00s0181g00120
Vitvi10g00366,VIT_00s0181g00130
Vitvi10g00368,VIT_00s0181g00140
Vitvi10g00372,VIT_00s0181g00180
Vitvi10g00373,VIT_00s0181g00190
Vitvi10g00378,VIT_00s0181g00200
Vitvi10g00379,VIT_00s0181g00210
Vitvi10g00380,VIT_00s0181g00220
Vitvi10g00381,VIT_00s0181g00230
Vitvi10g00382,VIT_00s0181g00240
Vitvi10g00383,VIT_00s0181g00250
Vitvi10g00384,VIT_00s0181g00260
Vitvi10g00385,VIT_00s0404g00100
Vitvi10g00386,VIT_00s0404g00080
Vitvi10g00386,VIT_00s0404g00070
Vitvi10g00387,VIT_00s0404g00060
Vitvi10g00390,VIT_00s0404g00050
Vitvi10g00391,VIT_00s0404g00040
Vitvi10g00394,VIT_00s0404g00020
Vitvi10g00394,VIT_00s0404g00030
Vitvi10g00395,VIT_00s0404g00010
Vitvi10g00396,VIT_00s0301g00020
Vitvi10g00397,VIT_00s0301g00030
Vitvi10g00398,VIT_00s0301g00050
Vitvi10g00399,VIT_00s0301g00090
Vitvi10g00400,VIT_00s0301g00100
Vitvi10g00401,VIT_00s0301g00110
Vitvi10g00402,VIT_00s0301g00120
Vitvi10g00403,VIT_00s0301g00130
Vitvi10g00405,VIT_00s0301g00150
Vitvi10g00406,VIT_00s0301g00160
Vitvi10g00408,VIT_00s0301g00170
Vitvi10g00409,VIT_00s0301g00190
Vitvi10g00410,VIT_00s0978g00020
Vitvi10g00411,VIT_00s0978g00010
Vitvi10g00412,VIT_00s0583g00010
Vitvi10g00413,VIT_00s0583g00020
Vitvi10g00414,VIT_00s0583g00030
Vitvi10g00415,VIT_00s0583g00040
Vitvi10g00416,VIT_00s0776g00020
Vitvi10g00417,VIT_00s0445g00010
Vitvi10g00418,VIT_00s0445g00020
Vitvi10g00419,VIT_00s0445g00040
Vitvi10g00420,VIT_00s0445g00050
Vitvi10g00421,VIT_00s0445g00060
Vitvi10g00422,VIT_10s0116g00630
Vitvi10g00423,VIT_10s0116g00650
Vitvi10g00424,VIT_10s0116g00670
Vitvi10g00425,VIT_10s0116g00690
Vitvi10g00425,VIT_10s0116g00700
Vitvi10g00426,VIT_10s0116g00730
Vitvi10g00427,VIT_10s0116g00740
Vitvi10g00430,VIT_00s0450g00010
Vitvi10g00432,VIT_00s0647g00010
Vitvi10g00433,VIT_00s0375g00010
Vitvi10g00435,VIT_00s0375g00020
Vitvi10g00436,VIT_00s0375g00030
Vitvi10g00437,VIT_00s0375g00040
Vitvi10g00438,VIT_00s0375g00050
Vitvi10g00439,VIT_00s0375g00060
Vitvi10g00440,VIT_10s0116g00460
Vitvi10g00440,VIT_10s0116g00490
Vitvi10g00442,VIT_10s0116g00560
Vitvi10g00444,VIT_00s0652g00010
Vitvi10g00445,VIT_00s0652g00030
Vitvi10g00447,VIT_00s0586g00010
Vitvi10g00450,VIT_00s0586g00020
Vitvi10g00451,VIT_00s0586g00030
Vitvi10g00452,VIT_00s0916g00010
Vitvi10g00453,VIT_00s0265g00170
Vitvi10g00454,VIT_00s0265g00130
Vitvi10g00455,VIT_00s0265g00120
Vitvi10g00456,VIT_00s0265g00110
Vitvi10g00457,VIT_00s0265g00100
Vitvi10g00459,VIT_00s0265g00090
Vitvi10g00460,VIT_00s0265g00080
Vitvi10g00461,VIT_00s0265g00060
Vitvi10g00462,VIT_00s0265g00050
Vitvi10g00465,VIT_00s0265g00040
Vitvi10g00466,VIT_00s0265g00030
Vitvi10g00467,VIT_00s0265g00020
Vitvi10g00469,VIT_10s0597g00050
Vitvi10g00470,VIT_10s0597g00040
Vitvi10g00471,VIT_10s0597g00030
Vitvi10g00473,VIT_10s0597g00020
Vitvi10g00474,VIT_10s0597g00010
Vitvi10g00476,VIT_00s0640g00010
Vitvi10g00477,VIT_00s0838g00020
Vitvi10g00478,VIT_10s0003g00020
Vitvi10g00479,VIT_10s0003g00030
Vitvi10g00480,VIT_10s0003g00040
Vitvi10g00481,VIT_10s0003g00050
Vitvi10g00482,VIT_10s0003g00060
Vitvi10g00483,VIT_10s0003g00070
Vitvi10g00484,VIT_10s0003g00080
Vitvi10g00485,VIT_10s0003g00090
Vitvi10g00486,VIT_10s0003g00110
Vitvi10g00486,VIT_10s0003g00100
Vitvi10g00487,VIT_10s0003g00120
Vitvi10g00488,VIT_10s0003g00130
Vitvi10g00489,VIT_10s0003g00150
Vitvi10g00490,VIT_10s0003g00160
Vitvi10g00491,VIT_10s0003g00180
Vitvi10g00492,VIT_10s0003g00190
Vitvi10g00493,VIT_10s0003g00230
Vitvi10g00494,VIT_10s0003g00250
Vitvi10g00496,VIT_10s0003g00260
Vitvi10g00497,VIT_10s0003g00280
Vitvi10g00497,VIT_10s0003g00290
Vitvi10g00497,VIT_10s0003g00270
Vitvi10g00499,VIT_10s0003g00300
Vitvi10g00500,VIT_10s0003g00310
Vitvi10g00501,VIT_10s0003g00320
Vitvi10g00503,VIT_10s0003g00330
Vitvi10g00504,VIT_10s0003g00340
Vitvi10g00505,VIT_10s0003g00350
Vitvi10g00506,VIT_10s0003g00360
Vitvi10g00506,VIT_10s0003g00370
Vitvi10g00508,VIT_10s0003g00390
Vitvi10g00509,VIT_10s0003g00410
Vitvi10g00510,VIT_10s0003g00420
Vitvi10g00511,VIT_10s0003g00430
Vitvi10g00514,VIT_10s0003g00490
Vitvi10g00515,VIT_10s0003g00500
Vitvi10g00516,VIT_10s0003g00510
Vitvi10g00517,VIT_10s0003g00520
Vitvi10g00518,VIT_10s0003g00530
Vitvi10g00519,VIT_10s0003g00560
Vitvi10g00520,VIT_10s0003g00570
Vitvi10g00521,VIT_10s0003g00580
Vitvi10g00522,VIT_10s0003g00590
Vitvi10g00523,VIT_10s0003g00600
Vitvi10g00524,VIT_10s0003g00620
Vitvi10g00525,VIT_10s0003g00630
Vitvi10g00526,VIT_10s0003g00640
Vitvi10g00527,VIT_10s0003g00650
Vitvi10g00528,VIT_10s0003g00660
Vitvi10g00529,VIT_10s0003g00670
Vitvi10g00530,VIT_10s0003g00700
Vitvi10g00531,VIT_10s0003g00710
Vitvi10g00533,VIT_10s0003g00760
Vitvi10g00535,VIT_10s0003g00800
Vitvi10g00536,VIT_10s0003g00810
Vitvi10g00537,VIT_10s0003g00830
Vitvi10g00537,VIT_10s0003g00820
Vitvi10g00538,VIT_10s0003g00840
Vitvi10g00539,VIT_10s0003g00860
Vitvi10g00540,VIT_10s0003g00870
Vitvi10g00541,VIT_10s0003g00880
Vitvi10g00543,VIT_10s0003g00890
Vitvi10g00544,VIT_10s0003g00900
Vitvi10g00545,VIT_10s0003g00940
Vitvi10g00551,VIT_10s0003g00960
Vitvi10g00552,VIT_10s0003g00970
Vitvi10g00553,VIT_10s0003g00990
Vitvi10g00554,VIT_10s0003g01000
Vitvi10g00555,VIT_10s0003g01010
Vitvi10g00558,VIT_10s0003g01020
Vitvi10g00559,VIT_10s0003g01030
Vitvi10g00561,VIT_10s0003g01040
Vitvi10g00562,VIT_10s0003g01050
Vitvi10g00563,VIT_10s0003g01060
Vitvi10g00564,VIT_10s0003g01070
Vitvi10g00565,VIT_10s0003g01080
Vitvi10g00566,VIT_10s0003g01090
Vitvi10g00567,VIT_10s0003g01100
Vitvi10g00568,VIT_10s0003g01110
Vitvi10g00570,VIT_10s0003g01130
Vitvi10g00571,VIT_10s0003g01150
Vitvi10g00572,VIT_10s0003g01170
Vitvi10g00572,VIT_10s0003g01160
Vitvi10g00573,VIT_10s0003g01180
Vitvi10g00574,VIT_10s0003g01200
Vitvi10g00575,VIT_10s0003g01210
Vitvi10g00576,VIT_10s0003g01220
Vitvi10g00577,VIT_10s0003g01230
Vitvi10g00579,VIT_10s0003g01240
Vitvi10g00580,VIT_10s0003g01250
Vitvi10g00581,VIT_10s0003g01260
Vitvi10g00582,VIT_10s0003g01270
Vitvi10g00583,VIT_10s0003g01280
Vitvi10g00584,VIT_10s0003g01290
Vitvi10g00584,VIT_10s0003g01300
Vitvi10g00585,VIT_10s0003g01310
Vitvi10g00586,VIT_10s0003g01320
Vitvi10g00590,VIT_10s0003g01350
Vitvi10g00591,VIT_10s0003g01360
Vitvi10g00592,VIT_10s0003g01370
Vitvi10g00593,VIT_10s0003g01390
Vitvi10g00597,VIT_10s0003g01400
Vitvi10g00599,VIT_10s0003g01410
Vitvi10g00600,VIT_10s0003g01420
Vitvi10g00601,VIT_10s0003g01430
Vitvi10g00602,VIT_10s0003g01460
Vitvi10g00603,VIT_10s0003g01470
Vitvi10g00604,VIT_10s0003g01480
Vitvi10g00605,VIT_10s0003g01490
Vitvi10g00607,VIT_10s0003g01500
Vitvi10g00608,VIT_10s0003g01510
Vitvi10g00609,VIT_10s0003g01520
Vitvi10g00611,VIT_10s0003g01540
Vitvi10g00612,VIT_10s0003g01550
Vitvi10g00613,VIT_10s0003g01560
Vitvi10g00614,VIT_10s0003g01570
Vitvi10g00615,VIT_10s0003g01580
Vitvi10g00617,VIT_10s0003g01590
Vitvi10g00618,VIT_10s0003g01600
Vitvi10g00619,VIT_10s0003g01620
Vitvi10g00619,VIT_10s0003g01610
